Comment,GPT_4_Predicted_MLTD_label,spaCy_Predicted_MLTD_label,actual_MLTD_label,SATD_predictor
TODO: make efficient,Yes,Yes,y,>SATD
"\""\""\"" A simple benchmark on the last.fm dataset || Compares the running time of this package vs the QMF library from Quora. ||  || On my laptop (2015 Macbook Pro ; Dual Core 3.1 GHz Intel Core i7) running || with 50 factors for 15 iterations this is the output: ||  ||     QMF finished in 547.933080912 ||     Implicit finished in 302.997884989 ||     Implicit is 1.80837262587 times faster ||  || (implicit-mf package was run separately; I estimate it at over 60;000 times || slower on the last.fm dataset - with an estimated running time of around 250 days) || \""\""\""",No,No,n,>SATD
building a cosine index with vectors with 0 norms; hack around this,Yes,Yes,y,>SATD
dot product in CUDA; TODO: eventually should fix that code).,Yes,Yes,y,>SATD
TODO: figure out where the issue is (best guess is in the,Yes,No,y,>SATD
We need efficient user lookup for case of removing own likes,No,Yes,y,>SATD
TODO,Yes,Yes,n,>SATD
continue to next gt unless better match made,No,No,n,>SATD
RLE is a simple yet efficient format for storing binary masks. RLE,No,Yes,y,>SATD
TODO: calculate size online,Yes,No,y,>SATD
TODO,Yes,Yes,n,>SATD
TODO:  self.init_std\/ math.sqrt(float(dim)),Yes,No,y,>SATD
TODO:  self.init_std\/ math.sqrt(float(dim)),Yes,No,y,>SATD
TODO normal,Yes,No,y,>SATD
TODO: tf.summary.FileWriter,Yes,Yes,y,>SATD
TODO: \u6DFB\u52A0loss,Yes,Yes,n,>SATD
"\""\""\"" || @author: shenweichen;wcshen1994@163.com || A keras implementation of Attentional Factorization Machines || Reference: || [1] Attentional Factorization Machines: Learning the Weight of Feature Interactions via Attention Networks || (https:\/\/arxiv.org\/abs\/1708.04617) || \""\""\""",No,Yes,n,>SATD
TODO: deep part \u8F93\u5165\u51C6\u5907,Yes,No,n,>SATD
TODO add bias term,Yes,Yes,y,>SATD
TODO add bias term,Yes,Yes,y,>SATD
TODO: normal,Yes,No,y,>SATD
"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Deep & Cross Network for Ad Click Predictions (https:\/\/arxiv.org\/abs\/1708.05123) || \""\""\""",No,No,n,>Not SATD
"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Zhang; Weinan; Tianming Du; and Jun Wang. \""Deep learning over multi-field categorical data.\"" European conference on information retrieval. Springer; Cham; 2016.(https:\/\/arxiv.org\/pdf\/1601.02376.pdf) || \""\""\""",No,Yes,n,>Not SATD
in this case by convention `config` holds,No,Yes,y,>Not SATD
"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Lian J; Zhou X; Zhang F; et al. xDeepFM: Combining Explicit and Implicit Feature Interactions for Recommender Systems[J]. arXiv preprint arXiv:1803.05170; 2018.(https:\/\/arxiv.org\/pdf\/1803.05170.pdf) || \""\""\""",No,Yes,n,>SATD
but needed for back prop from GPU to CPU.  This allows training RNNs,No,Yes,y,>Not SATD
Using `time_major = True` is a bit more efficient because it avoids,No,Yes,y,>SATD
"\""\""\"" ||  || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Liu B; Tang R; Chen Y; et al. Feature Generation by Convolutional Neural Network for Click-Through Rate Prediction[J]. arXiv preprint arXiv:1904.04447; 2019. ||     (https:\/\/arxiv.org\/pdf\/1904.04447) ||  || \""\""\""",No,Yes,n,>SATD
todo not support dense,Yes,Yes,y,>SATD
check_feature_config_dict(linear_feature_columns),No,No,n,>Not SATD
check_feature_config_dict(feature_columns),No,No,n,>Not SATD
feature_columns; seq_feature_list; hist_len_max),No,Yes,y,>Not SATD
"enumerate(feature_columns[\""sparse\""])}",No,No,n,>Not SATD
keys_emb_list = get_embedding_vec_list(sparse_embedding_dict; user_behavior_input; feature_columns['sparse']; return_feat_list=seq_feature_list),No,Yes,y,>Not SATD
deep_input_emb_list = get_embedding_vec_list(sparse_embedding_dict; sparse_input; feature_columns['sparse']),No,Yes,y,>Not SATD
check_feature_config_dict(dnn_feature_columns),No,No,n,>Not SATD
dnn_feature_columns; sess_feature_list; sess_max_count; sess_len_max),No,Yes,y,>Not SATD
history_feature_columns.append(fc),No,No,n,>Not SATD
"query_emb_list = get_embedding_vec_list(sparse_embedding_dict; sparse_input; dnn_feature_columns[\""sparse\""];",No,Yes,y,>Not SATD
todo \u8FD9\u4E2A\u8FD8\u6CA1\u4FEE\u6539,Yes,Yes,y,>SATD
deep_emb_list; fg_deep_emb_list; _; inputs_list = preprocess_input_embedding(dnn_feature_columns;,No,Yes,y,>Not SATD
todo \u8FD8\u6CA1\u4FEE\u6539,Yes,No,y,>SATD
if not isinstance(region_feature_columns;,No,Yes,y,>Not SATD
for feat in region_feature_columns['sparse'] + base_feature_columns['sparse'] + bias_feature_columns['sparse']:,No,No,n,>Not SATD
todo \u9700\u8981\u4FEE\u6539,Yes,Yes,y,>SATD
check_feature_config_dict(linear_feature_columns),No,No,n,>Not SATD
todo not support dense,Yes,Yes,y,>SATD
todo note support dense,Yes,Yes,y,>SATD
if not isinstance(linear_feature_columns;,No,Yes,y,>Not SATD
"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Huang T; Zhang Z; Zhang J. FiBiNET: Combining Feature Importance and Bilinear feature Interaction for Click-Through Rate Prediction[J]. arXiv preprint arXiv:1905.09433; 2019. || \""\""\""",No,Yes,n,>SATD
Using `time_major = True` is a bit more efficient because it avoids,No,Yes,y,>SATD
todo,Yes,No,y,>Not SATD
todo check further version,Yes,Yes,y,>SATD
todo 0.5,Yes,No,y,>SATD
todo,Yes,No,y,>Not SATD
todo check version,Yes,Yes,y,>SATD
todo,Yes,No,y,>Not SATD
# if version.parse(tf.__version__) >= version.parse('1.14.0') : #todo check further version,Yes,No,y,>SATD
"\""\""\"" ||  || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Song W; Shi C; Xiao Z; et al. AutoInt: Automatic Feature Interaction Learning via Self-Attentive Neural Networks[J]. arXiv preprint arXiv:1810.11921; 2018.(https:\/\/arxiv.org\/abs\/1810.11921) ||  || \""\""\""",No,Yes,n,>SATD
"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Huang T; Zhang Z; Zhang J. FiBiNET: Combining Feature Importance and Bilinear feature Interaction for Click-Through Rate Prediction[J]. arXiv preprint arXiv:1905.09433; 2019. || \""\""\""",No,Yes,n,>SATD
"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  || Reference: ||     [1] Zhang W; Du T; Wang J. Deep learning over multi-field categorical data[C]\/\/European conference on information retrieval. Springer; Cham; 2016: 45-57.(https:\/\/arxiv.org\/pdf\/1601.02376.pdf) || \""\""\""",No,Yes,n,>Not SATD
"\""\""\"" || Author: ||     Weichen Shen;wcshen1994@163.com ||  ||     Shuxun Zan; zanshuxun@aliyun.com ||  || Reference: ||     [1] Wang R; Fu B; Fu G; et al. Deep & cross network for ad click predictions[C]\/\/Proceedings of the ADKDD'17. ACM; 2017: 12. (https:\/\/arxiv.org\/abs\/1708.05123) ||  ||     [2] Wang R; Shivanna R; Cheng D Z; et al. DCN-M: Improved Deep & Cross Network for Feature Cross Learning in Web-scale Learning to Rank Systems[J]. 2020. (https:\/\/arxiv.org\/abs\/2008.13535) || \""\""\""",No,Yes,n,>SATD
Modification: remove unused functions and imports; add a boolean parser.,No,Yes,y,>Not SATD
HACK. PyTorch is changing behavior,Yes,No,y,>SATD
HACK. PyTorch is changing behavior,Yes,No,y,>SATD
project if needed,No,Yes,y,>Not SATD
Temporary fix for issue #7 https:\/\/github.com\/avinashpaliwal\/Super-SloMo\/issues\/7 -,Yes,No,y,>SATD
If true; `todo` and `todoList` produce output; else they produce nothing.,No,Yes,y,>SATD
TODO: integrate with padding index,Yes,Yes,y,>SATD
Fen uses the opposite color system of us. Maybe we should swap.,Yes,Yes,y,>SATD
'back rotate' the move before printing it.,No,No,n,>SATD
TODO: tempo via auto decreasing of score?,Yes,Yes,y,>SATD
Best move test,No,Yes,y,>SATD
TODO: How do we simply make this work for black as well?,Yes,No,y,>SATD
TODO: Maybe check for check here?,Yes,No,y,>SATD
am -> avoid move; bm -> best move,No,Yes,y,>SATD
Sometimes fen doesn't include half move clocks,No,Yes,y,>SATD
TODO: Ville det v;re bedre med to tps? En for fail-high og en for fail-low?,Yes,Yes,y,>SATD
FIXME: What if we never find a fail-high?,Yes,No,y,>SATD
FIXME: Do we really need that last rule?,Yes,No,y,>SATD
I think it would be nicer (and stronger) to somehow guarantee we always get at least one fail-high,Yes,Yes,y,>SATD
TODO: Ville det v;re bedre med to tps? En for fail-high og en for fail-low?,Yes,Yes,y,>SATD
FIXME: What if we never find a fail-high?,Yes,No,y,>SATD
TODO: Maybe only use table for larger depth?,Yes,No,y,>SATD
TODO: check >0 vs >3,Yes,No,y,>SATD
TODO: What about draws?,Yes,No,y,>SATD
I think it would be nicer (and stronger) to somehow guarantee we always get at least one fail-high,Yes,Yes,y,>SATD
am -> avoid move; bm -> best move,No,Yes,y,>SATD
Apparantly it makes a huge difference... Maybe the depth-3 version is wrong somehow?,No,No,n,>SATD
For some reason this still doesn't improve performance much...,Yes,Yes,y,>SATD
But is best really -MATE_UPPER when legal moves?,No,No,n,>SATD
Bulk move generation,No,Yes,y,>SATD
Then killer move,No,No,n,>Not SATD
But is best really -MATE_UPPER when legal moves?,No,No,n,>SATD
Depth <= 0 is QSearch. Here any position is searched as deeply as is needed for calmness; and so there is no reason to keep different depths in the transposition table.,No,Yes,y,>Not SATD
TODO: Some skipping here as well,Yes,No,y,>SATD
TODO: Currently assumes all games start at the initial position.,Yes,Yes,y,>SATD
FIXME: This is not true; since other positions will be affected by,Yes,Yes,y,>SATD
better.,No,Yes,y,>Not SATD
TODO: start tokens and end tokens are hard code,Yes,Yes,y,>SATD
"\""\""\"" || The pipeline of 3DDFA prediction: given one image; predict the 3d face vertices; 68 landmarks and visualization. ||  || [todo] || 1. CPU optimization: https:\/\/pmchojnacki.wordpress.com\/2018\/10\/07\/slow-pytorch-cpu-performance || 2. Refine code || \""\""\""",Yes,No,n,>SATD
todo: check below,Yes,No,y,>SATD
"\""\""\""  || Creates a MobileNet Model as defined in: || Andrew G. Howard Menglong Zhu Bo Chen; et.al. (2017).  || MobileNets: Efficient Convolutional Neural Networks for Mobile Vision Applications.  || Copyright (c) Yang Lu; 2017 ||  || Modified By cleardusk || \""\""\""",No,Yes,n,>Not SATD
TODO: Plug weights from dictionary into right places,Yes,Yes,y,>SATD
since I think this is giving the bug.,No,No,n,>SATD
the original data. Maybe add more parts; hand-add valid instruments.,No,Yes,y,>SATD
BETTER FIX: iterate through; if length = 0; then bump it up to 0.125,Yes,Yes,y,>SATD
the original data. Maybe add more parts; hand-add valid instruments.,Yes,Yes,y,>SATD
fix note offset problems; i.e. same offset so pruning too many.,Yes,Yes,y,>SATD
Maybe just start with rounding to nearest multiple of 0.125.,No,Yes,y,>SATD
fix note offset problems; i.e. same offset so pruning too many.,Yes,Yes,y,>SATD
QA TODO: chop off notes with offset > 4.0.,Yes,Yes,y,>SATD
fix note offset problems; i.e. same offset so pruning too many.,Yes,Yes,y,>SATD
''' || Author: Ji-Sung Kim ||  || Some code adapted from Evan Chow's jazzml; https:\/\/github.com\/evancchow\/jazzml  || with express permission. ||  || Code was built while significantly referencing public examples from the || Keras documentation on Github: || https:\/\/github.com\/fchollet\/keras\/blob\/master\/examples\/lstm_text_generation.py ||  || GPU run command: ||     THEANO_FLAGS=mode=FAST_RUN;device=gpu;floatX=float32 python preprocess.py || ''',No,No,n,>SATD
maybe change 0 back to 1 (changed for python),Yes,No,y,>SATD
TODO look at torch.clamp(),Yes,Yes,y,>SATD
TODO: time comparison using map_() and xx1 < x1[i] instead,Yes,Yes,y,>SATD
TODO get rid of the batch for loop,Yes,Yes,y,>SATD
TODO optimize,Yes,Yes,y,>SATD
TODO: Build the rest of the sequentials in a for loop.,Yes,Yes,y,>SATD
